scaffold,position,start,end,midpoint,sites,sitesOverMinExD,ABBA,BABA,D,fG,fhom,fd
HE671265,32500,30001,35001,32501,4977,4748,NA,NA,NA,NA,NA,NA
HE671265,37500,35001,40001,37501,4991,4844,NA,NA,NA,NA,NA,NA
HE671265,42500,40001,45001,42501,4109,2916,NA,NA,NA,NA,NA,NA
HE671265,47500,45001,50001,47501,3248,1498,NA,NA,NA,NA,NA,NA
HE671265,52500,50001,55001,52501,4517,3623,NA,NA,NA,NA,NA,NA
HE671265,57500,55001,60001,57501,4956,4651,NA,NA,NA,NA,NA,NA
HE671265,62500,60001,65001,62501,4884,4677,NA,NA,NA,NA,NA,NA
HE671265,67500,65001,70001,67501,4980,4729,NA,NA,NA,NA,NA,NA
HE671265,72500,70001,75001,72501,4940,4838,NA,NA,NA,NA,NA,NA
HE671265,77500,75001,80001,77492,4830,4033,NA,NA,NA,NA,NA,NA
HE671265,82500,80001,85001,82512,1965,1346,NA,NA,NA,NA,NA,NA
HE671265,87500,85001,90001,87501,4937,4623,NA,NA,NA,NA,NA,NA
HE671265,92500,90001,95001,92501,4415,4170,NA,NA,NA,NA,NA,NA
HE671265,97500,95001,100001,97452,4815,4689,NA,NA,NA,NA,NA,NA
HE671265,102500,100001,105001,102821,3983,3357,NA,NA,NA,NA,NA,NA
HE671265,107500,105001,110001,107501,4700,4029,NA,NA,NA,NA,NA,NA
HE671265,112500,110001,115001,112501,4956,4786,NA,NA,NA,NA,NA,NA
HE671265,117500,115001,120001,117355,4284,3643,NA,NA,NA,NA,NA,NA
HE671265,122500,120001,125001,122508,4814,4344,NA,NA,NA,NA,NA,NA
HE671265,127500,125001,130001,127501,4499,4178,NA,NA,NA,NA,NA,NA
HE671265,132500,130001,135001,132501,4977,4669,NA,NA,NA,NA,NA,NA
HE671265,137500,135001,140001,137501,4955,4531,NA,NA,NA,NA,NA,NA
HE671265,142500,140001,145001,142501,4946,4772,NA,NA,NA,NA,NA,NA
HE671265,147500,145001,150001,147501,4973,4324,NA,NA,NA,NA,NA,NA
HE671265,152500,150001,155001,152501,4959,4819,NA,NA,NA,NA,NA,NA
HE671265,157500,155001,160001,157410,4746,4582,NA,NA,NA,NA,NA,NA
HE671265,162500,160001,165001,162991,3836,3290,NA,NA,NA,NA,NA,NA
HE671265,167500,165001,170001,167501,4934,4659,NA,NA,NA,NA,NA,NA
HE671265,172500,170001,175001,172501,4705,3935,NA,NA,NA,NA,NA,NA
HE671265,177500,175001,180001,177501,4949,4687,NA,NA,NA,NA,NA,NA
HE671265,182500,180001,185001,182500,4013,3685,NA,NA,NA,NA,NA,NA
HE671265,187500,185001,190001,187503,3993,3119,NA,NA,NA,NA,NA,NA
HE671265,192500,190001,195001,192501,4844,4396,NA,NA,NA,NA,NA,NA
HE671265,197500,195001,200001,197501,4967,4782,NA,NA,NA,NA,NA,NA
HE671265,202500,200001,205001,202501,4966,4738,NA,NA,NA,NA,NA,NA
HE671265,207500,205001,210001,207501,4928,4750,NA,NA,NA,NA,NA,NA
HE671265,212500,210001,215001,212501,4964,4403,NA,NA,NA,NA,NA,NA
HE671265,217500,215001,220001,217501,4969,4801,NA,NA,NA,NA,NA,NA
HE671265,222500,220001,225001,222501,4952,4830,NA,NA,NA,NA,NA,NA
HE671265,227500,225001,230001,227501,4224,3603,NA,NA,NA,NA,NA,NA
HE671265,232500,230001,235001,232501,4975,4562,NA,NA,NA,NA,NA,NA
HE671265,237500,235001,240001,237501,4686,3276,NA,NA,NA,NA,NA,NA
HE671265,242500,240001,245001,242501,4957,4574,NA,NA,NA,NA,NA,NA
HE671265,247500,245001,250001,247501,4958,4791,NA,NA,NA,NA,NA,NA
HE671265,252500,250001,255001,252501,4951,4730,NA,NA,NA,NA,NA,NA
HE671265,257500,255001,260001,257501,4921,4736,NA,NA,NA,NA,NA,NA
HE671265,262500,260001,265001,262501,4993,4439,NA,NA,NA,NA,NA,NA
HE671265,267500,265001,270001,267501,4993,4951,NA,NA,NA,NA,NA,NA
HE671265,272500,270001,275001,272501,4926,4635,NA,NA,NA,NA,NA,NA
HE671265,277500,275001,280001,277501,4649,4299,NA,NA,NA,NA,NA,NA
HE671265,282500,280001,285001,282501,2668,2467,NA,NA,NA,NA,NA,NA
HE671265,287500,285001,290001,287501,4933,4570,NA,NA,NA,NA,NA,NA
HE671265,292500,290001,295001,292501,4940,4683,NA,NA,NA,NA,NA,NA
HE671265,297500,295001,300001,297501,4931,4792,NA,NA,NA,NA,NA,NA
HE671265,302500,300001,305001,302501,4668,4201,NA,NA,NA,NA,NA,NA
HE671265,307500,305001,310001,307501,4852,4237,NA,NA,NA,NA,NA,NA
HE671265,312500,310001,315001,312047,3755,2784,NA,NA,NA,NA,NA,NA
HE671265,317500,315001,320001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671263,2500,1,5001,2586,4699,4507,NA,NA,NA,NA,NA,NA
HE671263,7500,5001,10001,7501,4000,3344,NA,NA,NA,NA,NA,NA
HE671263,12500,10001,15001,12501,4920,4826,NA,NA,NA,NA,NA,NA
HE671263,17500,15001,20001,16983,3910,3679,NA,NA,NA,NA,NA,NA
HE671263,22500,20001,25001,23434,2818,2430,NA,NA,NA,NA,NA,NA
HE671263,27500,25001,30001,27501,3499,3062,NA,NA,NA,NA,NA,NA
HE671263,32500,30001,35001,32501,4971,4874,NA,NA,NA,NA,NA,NA
HE671263,37500,35001,40001,37501,4830,4194,NA,NA,NA,NA,NA,NA
HE671263,42500,40001,45001,42495,3909,3005,NA,NA,NA,NA,NA,NA
HE671263,47500,45001,50001,47510,2947,2165,NA,NA,NA,NA,NA,NA
HE671263,52500,50001,55001,52501,4962,4661,NA,NA,NA,NA,NA,NA
HE671263,57500,55001,60001,57501,2610,2308,NA,NA,NA,NA,NA,NA
HE671263,62500,60001,65001,62501,4957,4752,NA,NA,NA,NA,NA,NA
HE671263,67500,65001,70001,67501,4670,3717,NA,NA,NA,NA,NA,NA
HE671263,72500,70001,75001,72501,4948,4770,NA,NA,NA,NA,NA,NA
HE671263,77500,75001,80001,77501,3845,3377,NA,NA,NA,NA,NA,NA
HE671263,82500,80001,85001,82501,4889,4209,NA,NA,NA,NA,NA,NA
HE671263,87500,85001,90001,87501,4959,4733,NA,NA,NA,NA,NA,NA
HE671263,92500,90001,95001,92501,3828,3077,NA,NA,NA,NA,NA,NA
HE671263,97500,95001,100001,97501,4925,4408,NA,NA,NA,NA,NA,NA
HE671263,102500,100001,105001,102286,2987,1581,NA,NA,NA,NA,NA,NA
HE671263,107500,105001,110001,106954,338,NA,NA,NA,NA,NA,NA,NA
HE671263,117500,115001,120001,117501,4711,4340,NA,NA,NA,NA,NA,NA
HE671263,122500,120001,125001,122501,4759,4632,NA,NA,NA,NA,NA,NA
HE671263,127500,125001,130001,125446,889,NA,NA,NA,NA,NA,NA,NA
HE671261,2500,1,5001,2501,4525,4127,NA,NA,NA,NA,NA,NA
HE671261,7500,5001,10001,7501,4943,4775,NA,NA,NA,NA,NA,NA
HE671261,12500,10001,15001,12501,4929,4743,NA,NA,NA,NA,NA,NA
HE671261,17500,15001,20001,17501,4903,4499,NA,NA,NA,NA,NA,NA
HE671261,22500,20001,25001,22501,4781,4278,NA,NA,NA,NA,NA,NA
HE671261,27500,25001,30001,27501,4621,3607,NA,NA,NA,NA,NA,NA
HE671261,32500,30001,35001,30039,77,NA,NA,NA,NA,NA,NA,NA
HE671259,2500,1,5001,2501,4887,4805,NA,NA,NA,NA,NA,NA
HE671259,7500,5001,10001,7501,4932,4859,NA,NA,NA,NA,NA,NA
HE671259,12500,10001,15001,12501,4768,4114,NA,NA,NA,NA,NA,NA
HE671259,17500,15001,20001,17501,4926,4727,NA,NA,NA,NA,NA,NA
HE671259,22500,20001,25001,22501,2847,2780,NA,NA,NA,NA,NA,NA
HE671259,27500,25001,30001,27501,4924,4772,NA,NA,NA,NA,NA,NA
HE671259,32500,30001,35001,32501,4960,4763,NA,NA,NA,NA,NA,NA
HE671259,37500,35001,40001,37501,4919,4770,NA,NA,NA,NA,NA,NA
HE671259,42500,40001,45001,42501,4555,4092,NA,NA,NA,NA,NA,NA
HE671259,47500,45001,50001,47501,3204,3096,NA,NA,NA,NA,NA,NA
HE671259,52500,50001,55001,52501,4389,3884,NA,NA,NA,NA,NA,NA
HE671259,57500,55001,60001,57501,4909,4419,NA,NA,NA,NA,NA,NA
HE671259,62500,60001,65001,62501,4952,4771,NA,NA,NA,NA,NA,NA
HE671259,67500,65001,70001,67501,4973,4928,NA,NA,NA,NA,NA,NA
HE671259,72500,70001,75001,72501,2644,2086,NA,NA,NA,NA,NA,NA
HE671259,77500,75001,80001,77501,4989,4955,NA,NA,NA,NA,NA,NA
HE671259,82500,80001,85001,82422,4135,3617,NA,NA,NA,NA,NA,NA
HE671259,87500,85001,90001,87716,3628,2885,NA,NA,NA,NA,NA,NA
HE671259,92500,90001,95001,92501,4960,4825,NA,NA,NA,NA,NA,NA
HE671259,97500,95001,100001,97501,4868,4005,NA,NA,NA,NA,NA,NA
HE671259,102500,100001,105001,102501,4971,4650,NA,NA,NA,NA,NA,NA
HE671259,107500,105001,110001,107501,4823,4034,NA,NA,NA,NA,NA,NA
HE671259,112500,110001,115001,112501,4097,2716,NA,NA,NA,NA,NA,NA
HE671259,117500,115001,120001,117501,4960,4831,NA,NA,NA,NA,NA,NA
HE671259,122500,120001,125001,122320,4392,3633,NA,NA,NA,NA,NA,NA
HE671259,127500,125001,130001,127953,1788,988,NA,NA,NA,NA,NA,NA
HE671259,132500,130001,135001,132501,4982,4832,NA,NA,NA,NA,NA,NA
HE671259,137500,135001,140001,137501,4938,4825,NA,NA,NA,NA,NA,NA
HE671259,142500,140001,145001,140949,1820,1636,NA,NA,NA,NA,NA,NA
HE671259,147500,145001,150001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671257,2500,1,5001,2549,4017,3858,NA,NA,NA,NA,NA,NA
HE671257,7500,5001,10001,7501,4715,3289,NA,NA,NA,NA,NA,NA
HE671257,12500,10001,15001,12501,4946,4128,NA,NA,NA,NA,NA,NA
HE671257,17500,15001,20001,17501,3709,2825,NA,NA,NA,NA,NA,NA
HE671257,22500,20001,25001,22501,4857,4224,NA,NA,NA,NA,NA,NA
HE671257,27500,25001,30001,26093,2158,2125,NA,NA,NA,NA,NA,NA
HE671257,32500,30001,35001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671255,2500,1,5001,2526,4850,4672,NA,NA,NA,NA,NA,NA
HE671255,7500,5001,10001,7501,4683,4294,NA,NA,NA,NA,NA,NA
HE671255,12500,10001,15001,10001,1,NA,NA,NA,NA,NA,NA,NA
HE671253,2500,1,5001,2605,4318,1561,NA,NA,NA,NA,NA,NA
HE671253,7500,5001,10001,7501,2667,1389,NA,NA,NA,NA,NA,NA
HE671253,12500,10001,15001,12501,4972,4893,NA,NA,NA,NA,NA,NA
HE671253,17500,15001,20001,17501,4973,4943,NA,NA,NA,NA,NA,NA
HE671253,22500,20001,25001,22501,4964,4912,NA,NA,NA,NA,NA,NA
HE671253,27500,25001,30001,27386,4391,4014,NA,NA,NA,NA,NA,NA
HE671253,32500,30001,35001,33898,2170,2099,NA,NA,NA,NA,NA,NA
HE671253,37500,35001,40001,37501,4969,4913,NA,NA,NA,NA,NA,NA
HE671253,42500,40001,45001,42501,4583,4151,NA,NA,NA,NA,NA,NA
HE671253,47500,45001,50001,47501,4923,4813,NA,NA,NA,NA,NA,NA
HE671253,52500,50001,55001,52213,4420,4205,NA,NA,NA,NA,NA,NA
HE671253,57500,55001,60001,57643,4553,4449,NA,NA,NA,NA,NA,NA
HE671253,62500,60001,65001,62501,4480,4028,NA,NA,NA,NA,NA,NA
HE671253,67500,65001,70001,67501,3694,3507,NA,NA,NA,NA,NA,NA
HE671253,72500,70001,75001,72501,4928,4863,NA,NA,NA,NA,NA,NA
HE671253,77500,75001,80001,77501,4635,4439,NA,NA,NA,NA,NA,NA
HE671253,82500,80001,85001,82501,4917,4522,NA,NA,NA,NA,NA,NA
HE671253,87500,85001,90001,86800,3493,3342,NA,NA,NA,NA,NA,NA
HE671253,92500,90001,95001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671251,2500,1,5001,2643,4453,4173,NA,NA,NA,NA,NA,NA
HE671251,7500,5001,10001,7501,4037,3430,NA,NA,NA,NA,NA,NA
HE671251,12500,10001,15001,12501,4636,3180,NA,NA,NA,NA,NA,NA
HE671251,17500,15001,20001,17501,4911,4233,NA,NA,NA,NA,NA,NA
HE671251,22500,20001,25001,22288,4273,2852,NA,NA,NA,NA,NA,NA
HE671251,27500,25001,30001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671249,2500,1,5001,2681,3725,2611,NA,NA,NA,NA,NA,NA
HE671249,7500,5001,10001,7501,4856,4495,NA,NA,NA,NA,NA,NA
HE671249,12500,10001,15001,12501,4728,3905,NA,NA,NA,NA,NA,NA
HE671249,17500,15001,20001,17411,2316,1725,NA,NA,NA,NA,NA,NA
HE671249,22500,20001,25001,23218,2423,1630,NA,NA,NA,NA,NA,NA
HE671249,27500,25001,30001,27501,4922,4848,NA,NA,NA,NA,NA,NA
HE671249,32500,30001,35001,32501,2756,2627,NA,NA,NA,NA,NA,NA
HE671249,37500,35001,40001,37501,4972,4563,NA,NA,NA,NA,NA,NA
HE671249,42500,40001,45001,42501,4981,4897,NA,NA,NA,NA,NA,NA
HE671249,47500,45001,50001,46850,3609,3554,NA,NA,NA,NA,NA,NA
HE671249,52500,50001,55001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671247,2500,1,5001,2501,4637,4267,NA,NA,NA,NA,NA,NA
HE671247,7500,5001,10001,7216,4278,4128,NA,NA,NA,NA,NA,NA
HE671247,12500,10001,15001,12569,4701,4380,NA,NA,NA,NA,NA,NA
HE671247,17500,15001,20001,17501,4882,4600,NA,NA,NA,NA,NA,NA
HE671247,22500,20001,25001,22501,3763,3673,NA,NA,NA,NA,NA,NA
HE671247,27500,25001,30001,27501,4180,3881,NA,NA,NA,NA,NA,NA
HE671247,32500,30001,35001,32501,4719,4550,NA,NA,NA,NA,NA,NA
HE671247,37500,35001,40001,37501,4550,4056,NA,NA,NA,NA,NA,NA
HE671247,42500,40001,45001,40421,834,NA,NA,NA,NA,NA,NA,NA
HE671245,2500,1,5001,2669,3878,3245,NA,NA,NA,NA,NA,NA
HE671245,7500,5001,10001,7501,4388,3769,NA,NA,NA,NA,NA,NA
HE671245,12500,10001,15001,12501,4916,4605,NA,NA,NA,NA,NA,NA
HE671245,17500,15001,20001,17501,4949,4784,NA,NA,NA,NA,NA,NA
HE671245,22500,20001,25001,22501,4958,4900,NA,NA,NA,NA,NA,NA
HE671245,27500,25001,30001,27501,4986,4971,NA,NA,NA,NA,NA,NA
HE671245,32500,30001,35001,32501,4973,4774,NA,NA,NA,NA,NA,NA
HE671245,37500,35001,40001,37501,4899,4358,NA,NA,NA,NA,NA,NA
HE671245,42500,40001,45001,42501,4657,4253,NA,NA,NA,NA,NA,NA
HE671245,47500,45001,50001,47501,2226,2124,NA,NA,NA,NA,NA,NA
HE671245,52500,50001,55001,52466,4454,4153,NA,NA,NA,NA,NA,NA
HE671245,57500,55001,60001,57528,4772,4274,NA,NA,NA,NA,NA,NA
HE671245,62500,60001,65001,62501,4727,4306,NA,NA,NA,NA,NA,NA
HE671245,67500,65001,70001,67090,3724,2697,NA,NA,NA,NA,NA,NA
HE671245,72500,70001,75001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671243,2500,1,5001,2502,4943,4551,NA,NA,NA,NA,NA,NA
HE671243,7500,5001,10001,7501,4975,4919,NA,NA,NA,NA,NA,NA
HE671243,12500,10001,15001,12501,4960,4682,NA,NA,NA,NA,NA,NA
HE671243,17500,15001,20001,17501,4972,4733,NA,NA,NA,NA,NA,NA
HE671243,22500,20001,25001,22501,4319,3414,NA,NA,NA,NA,NA,NA
HE671243,27500,25001,30001,27501,4965,4869,NA,NA,NA,NA,NA,NA
HE671243,32500,30001,35001,32501,4124,3860,NA,NA,NA,NA,NA,NA
HE671243,37500,35001,40001,37501,3876,3509,NA,NA,NA,NA,NA,NA
HE671243,42500,40001,45001,40578,1066,960,NA,NA,NA,NA,NA,NA
HE671243,47500,45001,50001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE671241,2500,1,5001,2626,3690,2838,NA,NA,NA,NA,NA,NA
HE671241,7500,5001,10001,7501,4893,4552,NA,NA,NA,NA,NA,NA
HE671241,12500,10001,15001,12501,4925,4763,NA,NA,NA,NA,NA,NA
HE671241,17500,15001,20001,17501,4968,4382,NA,NA,NA,NA,NA,NA
HE671241,22500,20001,25001,22501,3511,2948,NA,NA,NA,NA,NA,NA
HE671241,27500,25001,30001,27501,4857,4559,NA,NA,NA,NA,NA,NA
HE671241,32500,30001,35001,32456,4322,3940,NA,NA,NA,NA,NA,NA
HE671241,37500,35001,40001,37518,4380,3822,NA,NA,NA,NA,NA,NA
HE671241,42500,40001,45001,42501,4945,4820,NA,NA,NA,NA,NA,NA
HE671241,47500,45001,50001,47501,4856,4261,NA,NA,NA,NA,NA,NA
HE671241,52500,50001,55001,52501,3998,3261,NA,NA,NA,NA,NA,NA
HE671241,57500,55001,60001,57501,4991,4921,NA,NA,NA,NA,NA,NA
HE671241,62500,60001,65001,62501,4884,4674,NA,NA,NA,NA,NA,NA
HE671241,67500,65001,70001,67501,4734,4050,NA,NA,NA,NA,NA,NA
HE671241,72500,70001,75001,72501,4976,4659,NA,NA,NA,NA,NA,NA
HE671241,77500,75001,80001,77501,4813,4465,NA,NA,NA,NA,NA,NA
HE671241,82500,80001,85001,82501,4974,4870,NA,NA,NA,NA,NA,NA
HE671241,87500,85001,90001,87501,4952,4835,NA,NA,NA,NA,NA,NA
HE671241,92500,90001,95001,92501,4661,4335,NA,NA,NA,NA,NA,NA
HE671241,97500,95001,100001,97501,4875,4417,NA,NA,NA,NA,NA,NA
HE671241,102500,100001,105001,102501,4907,4672,NA,NA,NA,NA,NA,NA
HE671241,107500,105001,110001,107501,4528,3940,NA,NA,NA,NA,NA,NA
HE671241,112500,110001,115001,112501,4925,4533,NA,NA,NA,NA,NA,NA
HE671241,117500,115001,120001,117501,4924,4613,NA,NA,NA,NA,NA,NA
HE671241,122500,120001,125001,122501,4966,4711,NA,NA,NA,NA,NA,NA
HE671241,127500,125001,130001,127501,4922,4576,NA,NA,NA,NA,NA,NA
HE671241,132500,130001,135001,132501,4906,4752,NA,NA,NA,NA,NA,NA
HE671241,137500,135001,140001,137501,4896,4572,NA,NA,NA,NA,NA,NA
HE671241,142500,140001,145001,142339,4526,4169,NA,NA,NA,NA,NA,NA
HE671241,147500,145001,150001,147851,3894,3282,NA,NA,NA,NA,NA,NA
HE671241,152500,150001,155001,152501,4985,4810,NA,NA,NA,NA,NA,NA
HE671241,157500,155001,160001,157501,1906,1642,NA,NA,NA,NA,NA,NA
HE671241,162500,160001,165001,162501,4530,4120,NA,NA,NA,NA,NA,NA
HE671241,167500,165001,170001,167501,4912,4638,NA,NA,NA,NA,NA,NA
HE671241,172500,170001,175001,172501,4966,4792,NA,NA,NA,NA,NA,NA
HE671241,177500,175001,180001,177501,4904,4710,NA,NA,NA,NA,NA,NA
HE671241,182500,180001,185001,182501,4865,4484,NA,NA,NA,NA,NA,NA
HE671241,187500,185001,190001,187501,4654,4397,NA,NA,NA,NA,NA,NA
HE671241,192500,190001,195001,192484,3316,2471,NA,NA,NA,NA,NA,NA
HE671241,197500,195001,200001,197013,3720,3431,NA,NA,NA,NA,NA,NA
HE671241,202500,200001,205001,202526,4481,3954,NA,NA,NA,NA,NA,NA
HE671241,207500,205001,210001,207501,4781,3903,NA,NA,NA,NA,NA,NA
HE671241,212500,210001,215001,212501,4046,3817,NA,NA,NA,NA,NA,NA
HE671241,217500,215001,220001,217501,3684,2978,NA,NA,NA,NA,NA,NA
HE671241,222500,220001,225001,222490,4943,4835,NA,NA,NA,NA,NA,NA
HE671241,227500,225001,230001,227513,4817,4522,NA,NA,NA,NA,NA,NA
HE671241,232500,230001,235001,232500,4594,4218,NA,NA,NA,NA,NA,NA
HE671241,237500,235001,240001,237501,4127,3772,NA,NA,NA,NA,NA,NA
HE671241,242500,240001,245001,242501,3333,2180,NA,NA,NA,NA,NA,NA
HE671241,247500,245001,250001,246954,3670,3218,NA,NA,NA,NA,NA,NA
HE671241,252500,250001,255001,253124,2823,2397,NA,NA,NA,NA,NA,NA
HE671241,257500,255001,260001,257503,4933,4738,NA,NA,NA,NA,NA,NA
HE671241,262500,260001,265001,262501,4941,4765,NA,NA,NA,NA,NA,NA
HE671241,267500,265001,270001,267501,4791,4316,NA,NA,NA,NA,NA,NA
HE671241,272500,270001,275001,272501,4876,4293,NA,NA,NA,NA,NA,NA
HE671241,277500,275001,280001,277501,4891,4507,NA,NA,NA,NA,NA,NA
HE671241,282500,280001,285001,282501,4798,4219,NA,NA,NA,NA,NA,NA
HE671241,287500,285001,290001,287501,4886,4669,NA,NA,NA,NA,NA,NA
HE671241,292500,290001,295001,292501,3982,3151,NA,NA,NA,NA,NA,NA
HE671241,297500,295001,300001,297501,4623,3715,NA,NA,NA,NA,NA,NA
HE671241,302500,300001,305001,302501,4914,4813,NA,NA,NA,NA,NA,NA
HE671241,307500,305001,310001,307501,4736,4129,NA,NA,NA,NA,NA,NA
HE671241,312500,310001,315001,312501,4859,3987,NA,NA,NA,NA,NA,NA
HE671241,317500,315001,320001,317501,4932,4724,NA,NA,NA,NA,NA,NA
HE671241,322500,320001,325001,322501,4947,4757,NA,NA,NA,NA,NA,NA
HE671241,327500,325001,330001,327501,4990,4914,NA,NA,NA,NA,NA,NA
HE671241,332500,330001,335001,332501,4942,4854,NA,NA,NA,NA,NA,NA
HE671241,337500,335001,340001,337501,4927,4213,NA,NA,NA,NA,NA,NA
HE671241,342500,340001,345001,342501,4120,4013,NA,NA,NA,NA,NA,NA
HE671241,347500,345001,350001,347501,4914,4788,NA,NA,NA,NA,NA,NA
HE671241,352500,350001,355001,352501,4971,4963,NA,NA,NA,NA,NA,NA
HE671241,357500,355001,360001,357501,4986,4943,NA,NA,NA,NA,NA,NA
HE671241,362500,360001,365001,362501,4994,4971,NA,NA,NA,NA,NA,NA
HE671241,367500,365001,370001,367501,4944,4903,NA,NA,NA,NA,NA,NA
HE671241,372500,370001,375001,372501,4981,4822,NA,NA,NA,NA,NA,NA
HE671241,377500,375001,380001,377501,4989,4927,NA,NA,NA,NA,NA,NA
HE671241,382500,380001,385001,382501,4944,4755,NA,NA,NA,NA,NA,NA
HE671241,387500,385001,390001,387501,4976,4962,NA,NA,NA,NA,NA,NA
HE671241,392500,390001,395001,392501,4987,4979,NA,NA,NA,NA,NA,NA
HE671241,397500,395001,400001,397501,4993,4967,NA,NA,NA,NA,NA,NA
HE671241,402500,400001,405001,402501,4923,4839,NA,NA,NA,NA,NA,NA
HE671241,407500,405001,410001,407501,4944,4808,NA,NA,NA,NA,NA,NA
HE671241,412500,410001,415001,412501,4955,4827,NA,NA,NA,NA,NA,NA
HE671241,417500,415001,420001,417501,4863,4738,NA,NA,NA,NA,NA,NA
HE671241,422500,420001,425001,422501,4906,4677,NA,NA,NA,NA,NA,NA
HE671241,427500,425001,430001,427501,4989,4967,NA,NA,NA,NA,NA,NA
HE671241,432500,430001,435001,432501,4944,4917,NA,NA,NA,NA,NA,NA
HE671241,437500,435001,440001,437501,4996,4990,NA,NA,NA,NA,NA,NA
HE671241,442500,440001,445001,442501,4993,4982,NA,NA,NA,NA,NA,NA
HE671241,447500,445001,450001,447396,4595,4261,NA,NA,NA,NA,NA,NA
HE671241,452500,450001,455001,452637,4698,4636,NA,NA,NA,NA,NA,NA
HE671241,457500,455001,460001,457501,4954,4709,NA,NA,NA,NA,NA,NA
HE671241,462500,460001,465001,462501,4951,4849,NA,NA,NA,NA,NA,NA
HE671241,467500,465001,470001,467501,4584,4277,NA,NA,NA,NA,NA,NA
HE671241,472500,470001,475001,472501,4962,4739,NA,NA,NA,NA,NA,NA
HE671241,477500,475001,480001,477501,4750,4653,NA,NA,NA,NA,NA,NA
HE671241,482500,480001,485001,482501,4996,4976,NA,NA,NA,NA,NA,NA
HE671241,487500,485001,490001,487501,4767,4722,NA,NA,NA,NA,NA,NA
HE671241,492500,490001,495001,492501,4998,4944,NA,NA,NA,NA,NA,NA
HE671241,497500,495001,500001,497501,4996,4984,NA,NA,NA,NA,NA,NA
HE671241,502500,500001,505001,502501,4790,4264,NA,NA,NA,NA,NA,NA
HE671241,507500,505001,510001,507501,4996,4968,NA,NA,NA,NA,NA,NA
HE671241,512500,510001,515001,512501,4988,4976,NA,NA,NA,NA,NA,NA
HE671241,517500,515001,520001,517501,4949,4881,NA,NA,NA,NA,NA,NA
HE671241,522500,520001,525001,522501,4992,4975,NA,NA,NA,NA,NA,NA
HE671241,527500,525001,530001,527501,4994,4924,NA,NA,NA,NA,NA,NA
HE671241,532500,530001,535001,532501,4193,4012,NA,NA,NA,NA,NA,NA
HE671241,537500,535001,540001,537501,4996,4937,NA,NA,NA,NA,NA,NA
HE671241,542500,540001,545001,542501,4986,4949,NA,NA,NA,NA,NA,NA
HE671241,547500,545001,550001,547501,4912,4459,NA,NA,NA,NA,NA,NA
HE671241,552500,550001,555001,552501,4996,4804,NA,NA,NA,NA,NA,NA
HE671241,557500,555001,560001,557501,4970,4729,NA,NA,NA,NA,NA,NA
HE671241,562500,560001,565001,562501,4971,4919,NA,NA,NA,NA,NA,NA
HE671241,567500,565001,570001,567501,4971,4418,NA,NA,NA,NA,NA,NA
HE671241,572500,570001,575001,572501,4999,4766,NA,NA,NA,NA,NA,NA
HE671241,577500,575001,580001,577501,4955,4907,NA,NA,NA,NA,NA,NA
HE671241,582500,580001,585001,582501,4991,4940,NA,NA,NA,NA,NA,NA
HE671241,587500,585001,590001,587501,4968,4899,NA,NA,NA,NA,NA,NA
HE671241,592500,590001,595001,592501,4999,4955,NA,NA,NA,NA,NA,NA
HE671241,597500,595001,600001,597501,4978,4803,NA,NA,NA,NA,NA,NA
HE671241,602500,600001,605001,602501,4955,4704,NA,NA,NA,NA,NA,NA
HE671241,607500,605001,610001,607501,4413,3600,NA,NA,NA,NA,NA,NA
HE671241,612500,610001,615001,612501,4999,4996,NA,NA,NA,NA,NA,NA
HE671241,617500,615001,620001,617501,4989,4967,NA,NA,NA,NA,NA,NA
HE671241,622500,620001,625001,622501,4982,4894,NA,NA,NA,NA,NA,NA
HE671241,627500,625001,630001,627501,4976,4896,NA,NA,NA,NA,NA,NA
HE671241,632500,630001,635001,632501,4933,4853,NA,NA,NA,NA,NA,NA
HE671241,637500,635001,640001,637500,4469,3552,NA,NA,NA,NA,NA,NA
HE671241,642500,640001,645001,642501,4821,4515,NA,NA,NA,NA,NA,NA
HE671241,647500,645001,650001,647501,4990,4944,NA,NA,NA,NA,NA,NA
HE671241,652500,650001,655001,652501,4871,4423,NA,NA,NA,NA,NA,NA
HE671241,657500,655001,660001,657501,4970,4833,NA,NA,NA,NA,NA,NA
HE671241,662500,660001,665001,662376,4272,3681,NA,NA,NA,NA,NA,NA
HE671241,667500,665001,670001,667469,4782,4278,NA,NA,NA,NA,NA,NA
HE671241,672500,670001,675001,672527,4664,4201,NA,NA,NA,NA,NA,NA
HE671241,677500,675001,680001,677501,4433,3653,NA,NA,NA,NA,NA,NA
HE671241,682500,680001,685001,682501,4904,4584,NA,NA,NA,NA,NA,NA
HE671241,687500,685001,690001,687501,4966,4836,NA,NA,NA,NA,NA,NA
HE671241,692500,690001,695001,692501,4984,4947,NA,NA,NA,NA,NA,NA
HE671241,697500,695001,700001,697501,4928,4392,NA,NA,NA,NA,NA,NA
