#chrom	blockRange	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA
33	4030	44	52	44	52	44	52	44	52
33	4031	61	70	61	70	61	70	61	70
33	4032	106	81	106	81	106	81	106	81
33	4033	120	105	120	105	120	105	120	105
33	4034	84	82	84	82	84	82	84	82
33	4035	86	66	86	66	86	66	86	66
33	4036	77	109	77	109	77	109	77	109
33	4037	99	94	99	94	99	94	99	94
33	4038	97	96	97	96	97	96	97	96
33	4039	73	85	73	85	73	85	73	85
33	4040	49	67	49	67	49	67	49	67
33	4041	56	65	56	65	56	65	56	65
33	4042	107	91	107	91	107	91	107	91
33	4043	61	65	61	65	61	65	61	65
33	4044	69	66	69	66	69	66	69	66
33	4045	61	90	61	90	61	90	61	90
33	4046	111	107	111	107	111	107	111	107
33	4047	58	75	58	75	58	75	58	75
33	4048	74	75	74	75	74	75	74	75
33	4049	75	85	75	85	75	85	75	85
33	4050	66	69	66	69	66	69	66	69
33	4051	73	72	73	72	73	72	73	72
33	4052	60	66	60	66	60	66	60	66
33	4053	40	67	40	67	40	67	40	67
33	4054	70	66	70	66	70	66	70	66
33	4055	58	34	58	34	58	34	58	34
33	4056	60	29	60	29	60	29	60	29
33	4057	80	76	80	76	80	76	80	76
33	4058	71	63	71	63	71	63	71	63
33	4059	86	72	86	72	86	72	86	72
33	4060	79	89	79	89	79	89	79	89
33	4061	59	55	59	55	59	55	59	55
33	4062	78	42	78	42	78	42	78	42
33	4063	112	89	112	89	112	89	112	89
33	4064	61	78	61	78	61	78	61	78
33	4065	45	43	45	43	45	43	45	43
33	4066	49	56	49	56	49	56	49	56
33	4067	33	62	33	62	33	62	33	62
33	4068	87	75	87	75	87	75	87	75
33	4069	62	107	62	107	62	107	62	107
33	4070	79	96	79	96	79	96	79	96
33	4071	79	84	79	84	79	84	79	84
33	4072	79	46	79	46	79	46	79	46
33	4073	93	98	93	98	93	98	93	98
33	4074	57	85	57	85	57	85	57	85
33	4075	78	92	78	92	78	92	78	92
33	4076	54	130	54	130	54	130	54	130
33	4077	89	92	89	92	89	92	89	92
33	4078	56	80	56	80	56	80	56	80
33	4079	82	80	82	80	82	80	82	80
34	4080	124	131	124	131	124	131	124	131
34	4081	55	52	55	52	55	52	55	52
34	4082	107	54	107	54	107	54	107	54
34	4083	72	43	72	43	72	43	72	43
34	4084	75	57	75	57	75	57	75	57
34	4085	48	35	48	35	48	35	48	35
34	4086	40	31	40	31	40	31	40	31
34	4087	53	69	53	69	53	69	53	69
34	4088	63	71	63	71	63	71	63	71
34	4089	61	55	61	55	61	55	61	55
34	4090	68	84	68	84	68	84	68	84
34	4091	62	108	62	108	62	108	62	108
34	4092	61	53	61	53	61	53	61	53
34	4093	58	69	58	69	58	69	58	69
34	4094	46	47	46	47	46	47	46	47
34	4095	42	75	42	75	42	75	42	75
34	4096	48	56	48	56	48	56	48	56
34	4097	50	72	50	72	50	72	50	72
34	4098	57	56	57	56	57	56	57	56
34	4099	67	86	67	86	67	86	67	86
34	4100	61	77	61	77	61	77	61	77
34	4101	69	90	69	90	69	90	69	90
34	4102	87	70	87	70	87	70	87	70
34	4103	70	88	70	88	70	88	70	88
34	4104	75	103	75	103	75	103	75	103
34	4105	61	86	61	86	61	86	61	86
34	4106	80	101	80	101	80	101	80	101
34	4107	69	70	69	70	69	70	69	70
34	4108	61	62	61	62	61	62	61	62
34	4109	59	49	59	49	59	49	59	49
34	4110	65	54	65	54	65	54	65	54
34	4111	49	44	49	44	49	44	49	44
34	4112	83	86	83	86	83	86	83	86
34	4113	67	72	67	72	67	72	67	72
34	4114	48	60	48	60	48	60	48	60
34	4115	36	67	36	67	36	67	36	67
34	4116	49	47	49	47	49	47	49	47
34	4117	58	77	58	77	58	77	58	77
34	4118	43	75	43	75	43	75	43	75
34	4119	46	73	46	73	46	73	46	73
34	4120	59	47	59	47	59	47	59	47
34	4121	48	38	48	38	48	38	48	38
34	4122	45	50	45	50	45	50	45	50
34	4123	54	49	54	49	54	49	54	49
34	4124	69	55	69	55	69	55	69	55
34	4125	100	69	100	69	100	69	100	69
34	4126	83	66	83	66	83	66	83	66
34	4127	105	66	105	66	105	66	105	66
34	4128	56	76	56	76	56	76	56	76
34	4129	62	52	62	52	62	52	62	52
34	4130	76	49	76	49	76	49	76	49
34	4131	76	61	76	61	76	61	76	61
34	4132	76	90	76	90	76	90	76	90
34	4133	92	59	92	59	92	59	92	59
34	4134	91	76	91	76	91	76	91	76
34	4135	79	62	79	62	79	62	79	62
34	4136	69	103	69	103	69	103	69	103
34	4137	64	110	64	110	64	110	64	110
34	4138	87	106	87	106	87	106	87	106
34	4139	88	126	88	126	88	126	88	126
34	4140	68	109	68	109	68	109	68	109
34	4141	116	70	116	70	116	70	116	70
34	4142	67	100	67	100	67	100	67	100
34	4143	90	130	90	130	90	130	90	130
34	4144	80	82	80	82	80	82	80	82
34	4145	63	90	63	90	63	90	63	90
34	4146	69	59	69	59	69	59	69	59
34	4147	59	62	59	62	59	62	59	62
34	4148	72	75	72	75	72	75	72	75
34	4149	83	81	83	81	83	81	83	81
34	4150	82	68	82	68	82	68	82	68
34	4151	68	89	68	89	68	89	68	89
34	4152	95	70	95	70	95	70	95	70
34	4153	103	118	103	118	103	118	103	118
34	4154	60	44	60	44	60	44	60	44
34	4155	82	78	82	78	82	78	82	78
34	4156	78	73	78	73	78	73	78	73
34	4157	117	89	117	89	117	89	117	89
34	4158	97	118	97	118	97	118	97	118
34	4159	74	92	74	92	74	92	74	92
34	4160	78	94	78	94	78	94	78	94
34	4161	116	102	116	102	116	102	116	102
34	4162	130	117	130	117	130	117	130	117
34	4163	112	159	112	159	112	159	112	159
35	4164	82	90	82	90	82	90	82	90
35	4165	74	71	74	71	74	71	74	71
35	4166	77	81	77	81	77	81	77	81
35	4167	83	66	83	66	83	66	83	66
35	4168	69	71	69	71	69	71	69	71
35	4169	70	63	70	63	70	63	70	63
35	4170	137	77	137	77	137	77	137	77
35	4171	86	86	86	86	86	86	86	86
35	4172	73	71	73	71	73	71	73	71
35	4173	71	41	71	41	71	41	71	41
35	4174	94	70	94	70	94	70	94	70
35	4175	76	52	76	52	76	52	76	52
35	4176	44	62	44	62	44	62	44	62
35	4177	75	64	75	64	75	64	75	64
35	4178	64	89	64	89	64	89	64	89
35	4179	55	107	55	107	55	107	55	107
35	4180	103	82	103	82	103	82	103	82
35	4181	84	80	84	80	84	80	84	80
35	4182	78	49	78	49	78	49	78	49
35	4183	57	78	57	78	57	78	57	78
35	4184	82	82	82	82	82	82	82	82
35	4185	50	76	50	76	50	76	50	76
35	4186	75	88	75	88	75	88	75	88
35	4187	70	44	70	44	70	44	70	44
35	4188	83	69	83	69	83	69	83	69
35	4189	85	86	85	86	85	86	85	86
35	4190	81	67	81	67	81	67	81	67
35	4191	72	44	72	44	72	44	72	44
35	4192	73	86	73	86	73	86	73	86
35	4193	52	99	52	99	52	99	52	99
35	4194	84	71	84	71	84	71	84	71
35	4195	60	65	60	65	60	65	60	65
35	4196	70	50	70	50	70	50	70	50
35	4197	115	79	115	79	115	79	115	79
35	4198	105	76	105	76	105	76	105	76
35	4199	97	61	97	61	97	61	97	61
35	4200	62	63	62	63	62	63	62	63
35	4201	118	80	118	80	118	80	118	80
35	4202	67	79	67	79	67	79	67	79
35	4203	77	60	77	60	77	60	77	60
35	4204	62	92	62	92	62	92	62	92
35	4205	79	56	79	56	79	56	79	56
35	4206	83	60	83	60	83	60	83	60
35	4207	75	60	75	60	75	60	75	60
35	4208	73	101	73	101	73	101	73	101
35	4209	65	112	65	112	65	112	65	112
35	4210	99	149	99	149	99	149	99	149
35	4211	76	77	76	77	76	77	76	77
35	4212	94	91	94	91	94	91	94	91
35	4213	76	89	76	89	76	89	76	89
35	4214	89	117	89	117	89	117	89	117
35	4215	123	126	123	126	123	126	123	126
35	4216	161	116	161	116	161	116	161	116
36	4217	105	77	105	77	105	77	105	77
36	4218	77	71	77	71	77	71	77	71
36	4219	84	73	84	73	84	73	84	73
36	4220	75	74	75	74	75	74	75	74
36	4221	62	38	62	38	62	38	62	38
36	4222	62	57	62	57	62	57	62	57
36	4223	76	77	76	77	76	77	76	77
36	4224	66	68	66	68	66	68	66	68
36	4225	56	40	56	40	56	40	56	40
36	4226	59	82	59	82	59	82	59	82
36	4227	73	72	73	72	73	72	73	72
36	4228	78	68	78	68	78	68	78	68
36	4229	50	54	50	54	50	54	50	54
36	4230	53	53	53	53	53	53	53	53
36	4231	57	78	57	78	57	78	57	78
36	4232	50	61	50	61	50	61	50	61
36	4233	69	86	69	86	69	86	69	86
36	4234	69	61	69	61	69	61	69	61
36	4235	49	48	49	48	49	48	49	48
36	4236	60	70	60	70	60	70	60	70
36	4237	125	68	125	68	125	68	125	68
36	4238	72	79	72	79	72	79	72	79
36	4239	56	66	56	66	56	66	56	66
36	4240	83	74	83	74	83	74	83	74
36	4241	88	55	88	55	88	55	88	55
36	4242	63	50	63	50	63	50	63	50
36	4243	87	81	87	81	87	81	87	81
36	4244	68	74	68	74	68	74	68	74
36	4245	79	104	79	104	79	104	79	104
36	4246	65	60	65	60	65	60	65	60
36	4247	52	74	52	74	52	74	52	74
36	4248	75	68	75	68	75	68	75	68
36	4249	83	89	83	89	83	89	83	89
36	4250	82	80	82	80	82	80	82	80
36	4251	63	50	63	50	63	50	63	50
36	4252	68	77	68	77	68	77	68	77
36	4253	74	46	74	46	74	46	74	46
36	4254	60	81	60	81	60	81	60	81
36	4255	46	66	46	66	46	66	46	66
36	4256	65	51	65	51	65	51	65	51
36	4257	67	75	67	75	67	75	67	75
36	4258	61	84	61	84	61	84	61	84
36	4259	58	64	58	64	58	64	58	64
36	4260	77	72	77	72	77	72	77	72
36	4261	64	73	64	73	64	73	64	73
36	4262	82	68	82	68	82	68	82	68
36	4263	79	51	79	51	79	51	79	51
36	4264	81	59	81	59	81	59	81	59
36	4265	71	83	71	83	71	83	71	83
36	4266	73	57	73	57	73	57	73	57
36	4267	75	69	75	69	75	69	75	69
36	4268	85	74	85	74	85	74	85	74
36	4269	91	83	91	83	91	83	91	83
36	4270	71	95	71	95	71	95	71	95
36	4271	83	73	83	73	83	73	83	73
36	4272	79	52	79	52	79	52	79	52
36	4273	80	62	80	62	80	62	80	62
36	4274	105	89	105	89	105	89	105	89
36	4275	84	67	84	67	84	67	84	67
36	4276	57	56	57	56	57	56	57	56
36	4277	83	58	83	58	83	58	83	58
37	4278	93	85	93	85	93	85	93	85
37	4279	42	42	42	42	42	42	42	42
37	4280	68	71	68	71	68	71	68	71
37	4281	78	59	78	59	78	59	78	59
37	4282	87	99	87	99	87	99	87	99
37	4283	82	78	82	78	82	78	82	78
37	4284	83	93	83	93	83	93	83	93
37	4285	76	84	76	84	76	84	76	84
37	4286	68	72	68	72	68	72	68	72
37	4287	90	53	90	53	90	53	90	53
37	4288	83	74	83	74	83	74	83	74
37	4289	73	70	73	70	73	70	73	70
37	4290	61	96	61	96	61	96	61	96
37	4291	78	67	78	67	78	67	78	67
37	4292	41	91	41	91	41	91	41	91
37	4293	74	44	74	44	74	44	74	44
37	4294	65	65	65	65	65	65	65	65
37	4295	40	51	40	51	40	51	40	51
37	4296	47	77	47	77	47	77	47	77
37	4297	69	71	69	71	69	71	69	71
37	4298	67	60	67	60	67	60	67	60
37	4299	44	58	44	58	44	58	44	58
37	4300	52	85	52	85	52	85	52	85
37	4301	81	92	81	92	81	92	81	92
37	4302	63	81	63	81	63	81	63	81
37	4303	44	38	44	38	44	38	44	38
37	4304	37	66	37	66	37	66	37	66
37	4305	74	45	74	45	74	45	74	45
37	4306	55	62	55	62	55	62	55	62
37	4307	75	70	75	70	75	70	75	70
37	4308	44	51	44	51	44	51	44	51
37	4309	42	38	42	38	42	38	42	38
37	4310	76	77	76	77	76	77	76	77
37	4311	81	90	81	90	81	90	81	90
37	4312	65	65	65	65	65	65	65	65
37	4313	48	56	48	56	48	56	48	56
37	4314	48	64	48	64	48	64	48	64
37	4315	110	94	110	94	110	94	110	94
37	4316	98	54	98	54	98	54	98	54
37	4317	96	88	96	88	96	88	96	88
37	4318	48	81	48	81	48	81	48	81
37	4319	91	85	91	85	91	85	91	85
37	4320	83	57	83	57	83	57	83	57
37	4321	73	67	73	67	73	67	73	67
37	4322	97	55	97	55	97	55	97	55
37	4323	65	66	65	66	65	66	65	66
37	4324	68	97	68	97	68	97	68	97
37	4325	59	80	59	80	59	80	59	80
37	4326	60	71	60	71	60	71	60	71
37	4327	86	109	86	109	86	109	86	109
37	4328	57	83	57	83	57	83	57	83
37	4329	61	68	61	68	61	68	61	68
37	4330	71	88	71	88	71	88	71	88
37	4331	59	62	59	62	59	62	59	62
37	4332	61	62	61	62	61	62	61	62
37	4333	63	76	63	76	63	76	63	76
37	4334	83	76	83	76	83	76	83	76
37	4335	88	85	88	85	88	85	88	85
37	4336	68	72	68	72	68	72	68	72
37	4337	64	75	64	75	64	75	64	75
37	4338	78	63	78	63	78	63	78	63
38	4339	138	156	138	156	138	156	138	156
38	4340	54	89	54	89	54	89	54	89
38	4341	55	107	55	107	55	107	55	107
38	4342	68	78	68	78	68	78	68	78
38	4343	44	74	44	74	44	74	44	74
38	4344	87	79	87	79	87	79	87	79
38	4345	87	74	87	74	87	74	87	74
38	4346	67	60	67	60	67	60	67	60
38	4347	89	127	89	127	89	127	89	127
38	4348	84	97	84	97	84	97	84	97
38	4349	104	95	104	95	104	95	104	95
38	4350	68	69	68	69	68	69	68	69
38	4351	77	87	77	87	77	87	77	87
38	4352	69	82	69	82	69	82	69	82
38	4353	165	98	165	98	165	98	165	98
38	4354	108	136	108	136	108	136	108	136
38	4355	102	92	102	92	102	92	102	92
38	4356	68	72	68	72	68	72	68	72
38	4357	108	82	108	82	108	82	108	82
38	4358	83	90	83	90	83	90	83	90
38	4359	82	102	82	102	82	102	82	102
38	4360	89	81	89	81	89	81	89	81
38	4361	70	51	70	51	70	51	70	51
38	4362	81	85	81	85	81	85	81	85
38	4363	75	52	75	52	75	52	75	52
38	4364	61	61	61	61	61	61	61	61
38	4365	62	64	62	64	62	64	62	64
38	4366	62	75	62	75	62	75	62	75
38	4367	60	75	60	75	60	75	60	75
38	4368	72	116	72	116	72	116	72	116
38	4369	94	120	94	120	94	120	94	120
38	4370	74	85	74	85	74	85	74	85
38	4371	45	69	45	69	45	69	45	69
38	4372	74	97	74	97	74	97	74	97
38	4373	52	67	52	67	52	67	52	67
38	4374	79	114	79	114	79	114	79	114
38	4375	59	71	59	71	59	71	59	71
38	4376	70	86	70	86	70	86	70	86
38	4377	59	62	59	62	59	62	59	62
38	4378	71	82	71	82	71	82	71	82
38	4379	94	97	94	97	94	97	94	97
38	4380	125	101	125	101	125	101	125	101
38	4381	77	115	77	115	77	115	77	115
38	4382	73	106	73	106	73	106	73	106
38	4383	130	141	130	141	130	141	130	141
38	4384	79	102	79	102	79	102	79	102
38	4385	95	139	95	139	95	139	95	139
X	4386	248	270	248	270	248	270	248	270
X	4387	123	149	123	149	123	149	123	149
X	4388	133	134	133	134	133	134	133	134
X	4389	116	109	116	109	116	109	116	109
X	4390	118	80	118	80	118	80	118	80
X	4391	108	130	108	130	108	130	108	130
X	4392	88	67	88	67	88	67	88	67
X	4393	84	75	84	75	84	75	84	75
X	4394	84	91	84	91	84	91	84	91
X	4395	94	105	94	105	94	105	94	105
X	4396	66	81	66	81	66	81	66	81
X	4397	24	38	24	38	24	38	24	38
X	4398	101	95	101	95	101	95	101	95
X	4399	119	141	119	141	119	141	119	141
X	4400	62	72	62	72	62	72	62	72
X	4401	54	99	54	99	54	99	54	99
X	4402	58	104	58	104	58	104	58	104
X	4403	65	100	65	100	65	100	65	100
X	4404	111	156	111	156	111	156	111	156
X	4405	99	174	99	174	99	174	99	174
X	4406	89	127	89	127	89	127	89	127
X	4407	84	73	84	73	84	73	84	73
X	4408	73	77	73	77	73	77	73	77
X	4409	84	74	84	74	84	74	84	74
X	4410	120	147	120	147	120	147	120	147
X	4411	86	121	86	121	86	121	86	121
X	4412	102	93	102	93	102	93	102	93
X	4413	80	68	80	68	80	68	80	68
X	4414	94	101	94	101	94	101	94	101
X	4415	90	55	90	55	90	55	90	55
X	4416	86	121	86	121	86	121	86	121
X	4417	60	75	60	75	60	75	60	75
X	4418	45	86	45	86	45	86	45	86
X	4419	79	99	79	99	79	99	79	99
X	4420	57	64	57	64	57	64	57	64
X	4421	74	100	74	100	74	100	74	100
X	4422	63	89	63	89	63	89	63	89
X	4423	74	86	74	86	74	86	74	86
X	4424	59	71	59	71	59	71	59	71
X	4425	98	121	98	121	98	121	98	121
X	4426	58	83	58	83	58	83	58	83
X	4427	84	71	84	71	84	71	84	71
X	4428	96	102	96	102	96	102	96	102
X	4429	122	84	122	84	122	84	122	84
X	4430	86	61	86	61	86	61	86	61
X	4431	100	84	100	84	100	84	100	84
X	4432	98	63	98	63	98	63	98	63
X	4433	90	69	90	69	90	69	90	69
X	4434	98	107	98	107	98	107	98	107
X	4435	95	123	95	123	95	123	95	123
X	4436	99	119	99	119	99	119	99	119
X	4437	115	133	115	133	115	133	115	133
X	4438	83	109	83	109	83	109	83	109
X	4439	80	102	80	102	80	102	80	102
X	4440	94	74	94	74	94	74	94	74
X	4441	86	93	86	93	86	93	86	93
X	4442	92	108	92	108	92	108	92	108
X	4443	133	159	133	159	133	159	133	159
X	4444	99	177	99	177	99	177	99	177
X	4445	91	97	91	97	91	97	91	97
X	4446	90	103	90	103	90	103	90	103
X	4447	129	137	129	137	129	137	129	137
X	4448	88	74	88	74	88	74	88	74
X	4449	136	65	136	65	136	65	136	65
X	4450	78	61	78	61	78	61	78	61
X	4451	112	64	112	64	112	64	112	64
X	4452	85	43	85	43	85	43	85	43
X	4453	85	83	85	83	85	83	85	83
X	4454	69	90	69	90	69	90	69	90
X	4455	58	91	58	91	58	91	58	91
X	4456	58	66	58	66	58	66	58	66
X	4457	93	95	93	95	93	95	93	95
X	4458	67	49	67	49	67	49	67	49
X	4459	95	110	95	110	95	110	95	110
X	4460	70	96	70	96	70	96	70	96
X	4461	96	96	96	96	96	96	96	96
X	4462	83	118	83	118	83	118	83	118
X	4463	73	86	73	86	73	86	73	86
X	4464	100	104	100	104	100	104	100	104
X	4465	67	102	67	102	67	102	67	102
X	4466	80	57	80	57	80	57	80	57
X	4467	66	123	66	123	66	123	66	123
X	4468	87	87	87	87	87	87	87	87
X	4469	57	67	57	67	57	67	57	67
X	4470	59	67	59	67	59	67	59	67
X	4471	83	93	83	93	83	93	83	93
X	4472	87	121	87	121	87	121	87	121
X	4473	69	122	69	122	69	122	69	122
X	4474	97	102	97	102	97	102	97	102
X	4475	77	87	77	87	77	87	77	87
X	4476	64	69	64	69	64	69	64	69
X	4477	61	73	61	73	61	73	61	73
X	4478	53	118	53	118	53	118	53	118
X	4479	53	58	53	58	53	58	53	58
X	4480	89	84	89	84	89	84	89	84
X	4481	59	93	59	93	59	93	59	93
X	4482	81	80	81	80	81	80	81	80
X	4483	118	102	118	102	118	102	118	102
X	4484	70	86	70	86	70	86	70	86
X	4485	59	87	59	87	59	87	59	87
X	4486	91	97	91	97	91	97	91	97
X	4487	81	128	81	128	81	128	81	128
X	4488	83	88	83	88	83	88	83	88
X	4489	49	76	49	76	49	76	49	76
X	4490	57	109	57	109	57	109	57	109
X	4491	60	89	60	89	60	89	60	89
X	4492	60	84	60	84	60	84	60	84
X	4493	90	83	90	83	90	83	90	83
X	4494	76	87	76	87	76	87	76	87
X	4495	46	76	46	76	46	76	46	76
X	4496	90	83	90	83	90	83	90	83
X	4497	67	55	67	55	67	55	67	55
X	4498	93	98	93	98	93	98	93	98
X	4499	55	68	55	68	55	68	55	68
X	4500	88	107	88	107	88	107	88	107
X	4501	66	77	66	77	66	77	66	77
X	4502	67	98	67	98	67	98	67	98
X	4503	84	132	84	132	84	132	84	132
X	4504	95	125	95	125	95	125	95	125
X	4505	124	100	124	100	124	100	124	100
X	4506	61	90	61	90	61	90	61	90
X	4507	104	143	104	143	104	143	104	143
X	4508	102	151	102	151	102	151	102	151
X	4509	92	143	92	143	92	143	92	143
X	4510	66	111	66	111	66	111	66	111
X	4511	88	77	88	77	88	77	88	77
X	4512	78	65	78	65	78	65	78	65
X	4513	82	97	82	97	82	97	82	97
X	4514	101	73	101	73	101	73	101	73
X	4515	126	131	126	131	126	131	126	131
X	4516	118	104	118	104	118	104	118	104
X	4517	95	94	95	94	95	94	95	94
X	4518	118	154	118	154	118	154	118	154
X	4519	101	107	101	107	101	107	101	107
X	4520	107	152	107	152	107	152	107	152
X	4521	142	179	142	179	142	179	142	179
X	4522	130	164	130	164	130	164	130	164
X	4523	148	157	148	157	148	157	148	157
X	4524	118	160	118	160	118	160	118	160
X	4525	121	119	121	119	121	119	121	119
X	4526	100	124	100	124	100	124	100	124
X	4527	100	102	100	102	100	102	100	102
X	4528	114	149	114	149	114	149	114	149
X	4529	130	120	130	120	130	120	130	120
X	4530	141	129	141	129	141	129	141	129
X	4531	150	118	150	118	150	118	150	118
X	4532	120	162	120	162	120	162	120	162
X	4533	172	189	172	189	172	189	172	189
X	4534	85	123	85	123	85	123	85	123
X	4535	100	136	100	136	100	136	100	136
X	4536	86	128	86	128	86	128	86	128
X	4537	80	131	80	131	80	131	80	131
X	4538	112	124	112	124	112	124	112	124
X	4539	99	129	99	129	99	129	99	129
X	4540	73	107	73	107	73	107	73	107
X	4541	93	126	93	126	93	126	93	126
X	4542	120	128	120	128	120	128	120	128
X	4543	129	115	129	115	129	115	129	115
X	4544	82	103	82	103	82	103	82	103
X	4545	97	122	97	122	97	122	97	122
X	4546	92	127	92	127	92	127	92	127
X	4547	62	84	62	84	62	84	62	84
X	4548	79	94	79	94	79	94	79	94
X	4549	91	94	91	94	91	94	91	94
X	4550	106	102	106	102	106	102	106	102
X	4551	97	117	97	117	97	117	97	117
X	4552	95	98	95	98	95	98	95	98
X	4553	69	90	69	90	69	90	69	90
X	4554	68	73	68	73	68	73	68	73
X	4555	82	106	82	106	82	106	82	106
X	4556	76	101	76	101	76	101	76	101
X	4557	82	94	82	94	82	94	82	94
X	4558	107	121	107	121	107	121	107	121
X	4559	113	122	113	122	113	122	113	122
X	4560	111	96	111	96	111	96	111	96
X	4561	85	92	85	92	85	92	85	92
X	4562	103	144	103	144	103	144	103	144
X	4563	114	144	114	144	114	144	114	144
X	4564	102	94	102	94	102	94	102	94
X	4565	109	123	109	123	109	123	109	123
X	4566	87	109	87	109	87	109	87	109
X	4567	60	92	60	92	60	92	60	92
X	4568	106	93	106	93	106	93	106	93
X	4569	99	132	99	132	99	132	99	132
X	4570	100	153	100	153	100	153	100	153
X	4571	84	96	84	96	84	96	84	96
X	4572	137	124	137	124	137	124	137	124
X	4573	97	180	97	180	97	180	97	180
X	4574	116	115	116	115	116	115	116	115
X	4575	84	60	84	60	84	60	84	60
X	4576	92	149	92	149	92	149	92	149
X	4577	77	76	77	76	77	76	77	76
X	4578	85	92	85	92	85	92	85	92
X	4579	125	151	125	151	125	151	125	151
X	4580	102	88	102	88	102	88	102	88
X	4581	101	156	101	156	101	156	101	156
X	4582	90	140	90	140	90	140	90	140
X	4583	99	167	99	167	99	167	99	167
X	4584	110	116	110	116	110	116	110	116
X	4585	116	138	116	138	116	138	116	138
X	4586	114	160	114	160	114	160	114	160
X	4587	79	82	79	82	79	82	79	82
X	4588	102	83	102	83	102	83	102	83
X	4589	66	87	66	87	66	87	66	87
X	4590	74	70	74	70	74	70	74	70
X	4591	69	77	69	77	69	77	69	77
X	4592	76	70	76	70	76	70	76	70
X	4593	66	44	66	44	66	44	66	44
X	4594	71	96	71	96	71	96	71	96
X	4595	99	103	99	103	99	103	99	103
X	4596	61	95	61	95	61	95	61	95
X	4597	98	148	98	148	98	148	98	148
X	4598	59	94	59	94	59	94	59	94
X	4599	80	106	80	106	80	106	80	106
X	4600	89	90	89	90	89	90	89	90
X	4601	108	88	108	88	108	88	108	88
X	4602	87	103	87	103	87	103	87	103
X	4603	49	63	49	63	49	63	49	63
X	4604	87	67	87	67	87	67	87	67
X	4605	99	84	99	84	99	84	99	84
X	4606	105	112	105	112	105	112	105	112
X	4607	127	101	127	101	127	101	127	101
X	4608	107	116	107	116	107	116	107	116
X	4609	138	128	138	128	138	128	138	128
X	4610	124	150	124	150	124	150	124	150
X	4611	91	118	91	118	91	118	91	118
X	4612	117	109	117	109	117	109	117	109
X	4613	119	118	119	118	119	118	119	118
X	4614	96	129	96	129	96	129	96	129
X	4615	89	117	89	117	89	117	89	117
X	4616	69	92	69	92	69	92	69	92
X	4617	93	114	93	114	93	114	93	114
X	4618	103	66	103	66	103	66	103	66
X	4619	55	62	55	62	55	62	55	62
X	4620	51	74	51	74	51	74	51	74
X	4621	63	89	63	89	63	89	63	89
X	4622	62	94	62	94	62	94	62	94
X	4623	84	84	84	84	84	84	84	84
X	4624	76	76	76	76	76	76	76	76
X	4625	46	87	46	87	46	87	46	87
X	4626	84	112	84	112	84	112	84	112
X	4627	84	81	84	81	84	81	84	81
X	4628	78	78	78	78	78	78	78	78
X	4629	55	79	55	79	55	79	55	79
X	4630	111	178	111	178	111	178	111	178
X	4631	89	127	89	127	89	127	89	127
X	4632	76	83	76	83	76	83	76	83
X	4633	39	53	39	53	39	53	39	53
